862356.676300953	6284678.85570623	66.919
862364.486	6284712.149	67.311
862364.489437546	6284712.14613936	67.312
862363.90244737	6284704.9715946	66.756
862364.366036662	6284704.86798491	66.757
862362.693071923	6284704.20348586	66.712
862362.873483416	6284704.14062337	66.495
862363.068414173	6284704.03018787	66.376
862363.304439895	6284704.02926129	66.327
862363.506727135	6284704.04652028	66.276
862363.490813368	6284704.03998178	66.29
862363.744435049	6284703.930159	66.17
862363.956625939	6284703.86703193	66.113
862364.168083567	6284703.78764257	66.185
862364.480637249	6284703.82833895	66.241
862364.663332099	6284703.69201364	66.41
862364.751482481	6284703.65182023	66.899
862362.603368012	6284703.58461737	66.758
862362.834429588	6284703.55814951	66.419
862363.243041634	6284703.38218305	66.359
862363.445208717	6284703.40768737	66.326
862363.772557795	6284703.33192734	66.212
862364.196302972	6284703.29929262	66.232
862364.614182829	6284703.30295664	66.46
862364.683858431	6284703.06577673	66.811
862362.466740016	6284702.92334452	66.744
862362.693883038	6284702.84952008	66.572
862362.911073891	6284702.75954156	66.462
862363.177664741	6284702.6918709	66.504
862363.661807294	6284702.59268427	66.476
862364.330592989	6284702.60631125	66.481
862364.522542948	6284702.50068353	66.842
862362.286854237	6284702.30097878	66.801
862362.44999366	6284702.2082721	66.669
862362.778472667	6284702.15484419	66.518
862363.326786734	6284701.99643749	66.493
862363.780147344	6284701.86235856	66.522
862364.203411895	6284701.86270519	66.64
862364.371852054	6284701.80573227	66.864
862362.187688434	6284701.11631928	66.832
862362.631169655	6284701.11089648	66.551
862363.189351554	6284700.92449646	66.541
862363.768508025	6284700.88005794	66.605
862364.076758041	6284700.76666513	66.771
862361.713079526	6284699.07989192	66.837
862362.281862898	6284698.96495943	66.623
862362.665042257	6284698.88637459	66.545
862363.176541147	6284698.80747664	66.551
862363.042416375	6284698.8399658	66.539
862363.563254331	6284698.75271431	66.762
862363.565285435	6284698.7132064	66.76
862361.433426399	6284697.14769624	66.841
862361.710125774	6284697.11874015	66.844
862361.85437063	6284697.02430275	66.621
862362.055011115	6284697.02140515	66.565
862362.275928347	6284697.00861545	66.538
862362.424188035	6284696.98821778	66.52
862362.662701609	6284696.94973045	66.538
862362.763929377	6284696.96090806	66.575
862363.147360989	6284696.84836829	66.808
862361.002796595	6284695.10608831	66.824
862361.139541696	6284695.09352736	66.753
862361.385435249	6284695.06460747	66.643
862361.624537667	6284695.0023577	66.551
862361.88846043	6284694.98461579	66.495
862362.151938385	6284694.9474625	66.506
862362.350174593	6284694.85987594	66.589
862362.588555689	6284694.76389962	66.73
862362.718942524	6284694.75488445	66.905
862360.552587484	6284693.14302749	66.803
862360.697698078	6284693.12234137	66.702
862360.929168264	6284693.08447908	66.585
862361.122332491	6284693.04533088	66.513
862361.349680008	6284693.00740851	66.47
862361.584695957	6284692.97590448	66.454
862361.854495979	6284692.9043996	66.535
862361.969774324	6284692.88352131	66.599
862362.094355536	6284692.82348364	66.732
862362.240944208	6284692.73465931	66.9
862359.958938415	6284691.1858809	66.785
862360.086801198	6284691.18362066	66.723
862360.345916172	6284691.16289796	66.602
862360.599526295	6284691.15373798	66.504
862360.804493561	6284691.10360396	66.444
862361.100051304	6284691.04557276	66.429
862361.27667672	6284690.99284267	66.463
862361.461499333	6284690.92689116	66.586
862361.622439356	6284690.86859614	66.817
862359.581206233	6284689.1595975	66.796
862359.738925143	6284689.12260095	66.661
862359.881295252	6284689.09023195	66.571
862359.87655948	6284689.06566423	66.572
862360.073894514	6284689.03991769	66.484
862360.295520746	6284688.99512023	66.436
862360.554671539	6284688.92200479	66.427
862360.731705563	6284688.85788027	66.459
862360.89801834	6284688.81373211	66.573
862361.035316086	6284688.74660291	66.782
862359.038627794	6284687.20998687	66.792
862359.220265495	6284687.19613964	66.629
862359.515017959	6284687.14343305	66.509
862359.766260007	6284687.08038994	66.459
862360.072274805	6284687.05380154	66.445
862360.270703569	6284687.01958128	66.463
862360.356738509	6284686.97474838	66.523
862360.481151425	6284686.90961447	66.787
862360.637680327	6284686.85440847	66.886
862360.84388574	6284686.83582547	66.977
862358.490208296	6284685.34494503	66.792
862358.730332426	6284685.29580846	66.675
862358.883988747	6284685.25462916	66.561
862359.088427248	6284685.22413491	66.497
862359.343119162	6284685.22396547	66.451
862359.593892522	6284685.17643945	66.46
862359.777404971	6284685.10052384	66.489
862359.908969493	6284685.04398379	66.583
862360.084284744	6284684.98128959	66.848
862360.335803304	6284684.93256163	67.048
862358.01958996	6284683.33428733	66.779
862358.177284611	6284683.24902071	66.683
862358.441183114	6284683.18300874	66.542
862358.844386969	6284683.12848671	66.45
862359.104114665	6284683.04907309	66.48
862359.308433009	6284683.02682417	66.552
862359.508904816	6284682.93563177	66.688
862359.727598008	6284682.82578511	66.916
862362.805504322	6284694.27441899	67.051
862363.334032946	6284696.42248265	67.037
862363.324011047	6284696.92710683	66.931
862363.71454105	6284698.32485764	67.008
862364.284706106	6284700.71172332	66.932
862355.222176344	6284673.42733754	66.707
862355.451963956	6284673.42171139	66.698
862355.585391667	6284673.40376576	66.578
862355.911502598	6284673.29645471	66.468
862356.108080111	6284673.2061758	66.407
862356.355692056	6284673.09262703	66.386
862356.588267911	6284673.02882678	66.439
862356.871216955	6284672.90390745	66.602
