675049	1742086	3.99
675061	1742091	7.39
675080	1742055	3.69
675087	1742037	3.39
675091	1742026	3.29
675093	1742022	3.99
675101	1741999	7.39
675108	1742005	5.89
675112	1742012	4.29
675117	1742021	3.89
675123	1742034	4.59
675127	1742046	5.89
675135	1742055	7.79
675162	1742022	5.19
675172	1742003	4.49
675183	1741982	4.59
675198	1741956	7.19
675204	1741962	5.89
675208	1741973	4.49
675212	1741985	4.59
675215	1741995	5.09
675220	1742008	5.89
675228	1742022	7.69
675259	1741987	5.49
675274	1741964	4.69
675284	1741950	4.99
675303	1741929	7.49
675310	1741944	4.89
675311	1741955	4.89
675313	1741964	4.99
675315	1741976	5.69
675317	1741988	6.19
675324	1742000	7.79
675335	1741990	6.59
675367	1741950	4.89
675405	1741911	7.59
675413	1741926	4.89
675415	1741935	4.29
675418	1741948	4.69
675419	1741961	5.59
675425	1741977	7.89
675480	1741932	3.89
675509	1741899	6.99
675514	1741895	7.39
675515	1741896	7.59
675521	1741906	5.89
675523	1741918	4.09
675524	1741927	3.89
675528	1741945	5.59
675533	1741957	7.79
675620	1741877	7.99
675630	1741890	5.89
675632	1741900	4.69
675633	1741908	3.59
675635	1741917	4.09
675637	1741927	5.39
675642	1741938	7.79
675673	1741907	3.79
675736	1741877	5.99
675736	1741878	5.99
675737	1741881	5.99
675739	1741890	4.49
675739	1741896	3.49
675741	1741904	3.49
675743	1741914	5.19
675757	1741930	7.69
675778	1741922	5.49
675782	1741921	5.39
675812	1741905	3.49
675835	1741879	7.79
675840	1741889	5.59
675839	1741898	4.89
675838	1741907	3.99
675838	1741920	3.79
675837	1741925	4.19
675839	1741943	7.79
675906	1741914	4.49
675938	1741912	7.79
675941	1741921	5.49
675939	1741931	4.59
675936	1741938	4.19
675931	1741949	3.69
675926	1741959	2.99
675922	1741970	5.79
675925	1741976	7.29
675962	1741977	3.09
676023	1741971	7.59
676020	1741982	5.69
676017	1741987	5.79
676013	1741993	5.49
676008	1742000	5.09
676002	1742006	4.89
675993	1742015	5.09
675982	1742032	7.49
676057	1742042	4.89
676079	1742054	5.49
676075	1742058	4.79
676067	1742066	4.39
676060	1742078	4.89
676055	1742089	6.29
676126	1742115	5.59
676148	1742124	7.39
676150	1742136	6.69
676137	1742152	4.99
676121	1742174	5.69
676114	1742187	7.79
674269	1745021	7.69
674285	1745017	5.89
674294	1745017	5.69
674306	1745019	5.59
674314	1745019	5.49
674325	1745020	5.39
674336	1745021	5.59
674347	1745025	7.39
674328	1745047	5.39
674314	1745057	5.69
674288	1745078	5.99
674266	1745117	7.59
674279	1745125	5.99
674289	1745124	5.89
674301	1745123	5.89
674312	1745123	5.89
674323	1745123	5.49
674332	1745122	5.29
674340	1745122	5.99
674348	1745124	7.49
674326	1745155	5.59
674288	1745187	5.69
674269	1745226	7.29
674276	1745234	6.19
674289	1745237	5.79
674301	1745238	5.79
674313	1745239	5.69
674322	1745240	5.49
674334	1745241	5.59
674348	1745245	7.29
674310	1745288	5.59
674264	1745327	7.59
674279	1745336	5.99
674296	1745336	5.79
674306	1745336	5.69
674317	1745336	5.59
674327	1745336	5.39
674337	1745335	5.69
674347	1745337	7.29
674309	1745367	5.59
674261	1745424	7.79
674286	1745434	5.79
674299	1745434	5.49
674306	1745434	5.49
674315	1745434	5.19
674325	1745433	5.19
674341	1745434	7.29
674300	1745476	5.39
674257	1745525	6.89
674262	1745538	6.59
674276	1745542	5.79
674287	1745545	5.49
674296	1745548	5.19
674305	1745550	4.99
674316	1745552	5.29
674326	1745556	6.89
674286	1745586	5.19
674248	1745638	6.49
674259	1745641	5.59
674271	1745644	5.19
674282	1745646	4.79
674292	1745648	5.29
674309	1745653	7.49
674261	1745684	4.89
674216	1745718	7.69
674224	1745728	6.29
674231	1745731	5.69
674240	1745734	4.99
674251	1745738	4.89
674263	1745742	5.39
674271	1745744	6.19
674277	1745748	7.59
674231	1745767	4.89
674166	1745805	7.69
674164	1745824	6.09
674169	1745830	5.39
674178	1745835	4.69
674188	1745841	5.39
674200	1745848	5.69
674215	1745857	7.79
674161	1745870	5.19
674100	1745882	7.69
674092	1745899	6.29
674098	1745906	5.09
674103	1745912	4.49
674113	1745922	4.89
674121	1745930	5.59
674127	1745935	6.09
674132	1745944	7.69
674077	1745945	4.89
674016	1745945	7.59
674013	1745958	6.09
674014	1745963	5.29
674019	1745973	4.29
674025	1745984	5.19
674029	1745994	4.79
674033	1746004	5.99
674038	1746017	7.79
673977	1745995	4.69
673919	1745967	7.19
673908	1745984	5.09
673907	1745993	5.19
673906	1746003	5.39
673905	1746014	5.79
673904	1746025	6.39
673899	1746035	7.79
673855	1746003	4.89
673807	1745967	7.29
673794	1745977	5.49
673793	1745983	5.09
673793	1745997	5.59
673793	1746008	5.59
673794	1746019	5.29
673795	1746030	5.59
673794	1746040	7.09
673754	1746023	2.99
673752	1746023	2.09
673749	1746023	0.89
673741	1746021	-1.41
673733	1746019	-1.91
673689	1746005	7.69
673685	1746018	4.89
673690	1746029	0.99
673695	1746038	-0.91
673701	1746048	-0.71
673707	1746057	-1.71
673713	1746065	-0.11
673716	1746074	6.99
673666	1746077	-0.31
673609	1746088	7.49
673607	1746101	4.79
673608	1746102	3.99
673615	1746109	2.19
673623	1746115	1.79
673632	1746122	1.39
673640	1746127	1.49
673647	1746132	2.79
673657	1746140	7.39
673593	1746167	3.99
673561	1746186	7.79
673564	1746196	5.49
673573	1746201	3.39
673585	1746206	2.89
673594	1746211	3.39
673605	1746215	4.29
673616	1746221	7.09
673560	1746263	2.99
673527	1746285	7.79
673537	1746306	3.99
673547	1746308	3.49
673558	1746312	4.09
673570	1746315	4.59
673580	1746317	5.49
673587	1746320	7.29
673552	1746351	4.89
673537	1746358	4.39
673489	1746387	7.69
673495	1746398	5.29
673506	1746402	4.09
673518	1746405	4.79
673528	1746407	5.09
673539	1746410	5.49
673551	1746412	5.89
673561	1746417	7.19
673533	1746447	5.69
673476	1746496	7.49
673501	1746509	4.09
673510	1746509	4.79
673534	1746510	5.89
673547	1746513	7.39
673516	1746559	4.09
673510	1746566	3.39
673506	1746572	3.39
673501	1746610	4.89
673506	1746609	3.99
673517	1746607	3.09
673532	1746603	4.59
673540	1746601	5.19
673553	1746600	7.29
673528	1746643	3.19
673518	1746705	7.79
673527	1746706	6.09
673552	1746696	2.39
673562	1746691	3.49
673569	1746686	4.79
673578	1746685	7.09
673575	1746731	1.99
673586	1746792	6.49
673597	1746785	4.79
673607	1746776	2.19
673617	1746769	1.59
673624	1746763	2.99
673634	1746759	7.09
673646	1746794	1.59
673655	1746846	7.69
673670	1746848	4.69
673683	1746839	1.79
673689	1746833	1.59
673695	1746828	1.59
673700	1746822	2.39
673710	1746813	7.19
673720	1746847	1.69
673723	1746862	0.79
673738	1746920	7.29
673750	1746922	5.99
673756	1746918	4.69
673767	1746909	2.69
673776	1746902	2.19
673783	1746894	3.49
673797	1746883	7.39
673806	1746937	3.99
673804	1746996	7.79
673816	1746999	5.89
673828	1746991	4.99
673837	1746984	4.79
673852	1746969	4.89
673862	1746962	6.09
673872	1746954	7.19
673866	1747076	7.79
673876	1747081	6.19
673889	1747075	4.29
673898	1747069	3.99
673909	1747063	4.59
673918	1747057	5.29
673927	1747052	5.79
673940	1747047	7.39
673934	1747090	5.09
673929	1747112	4.49
673914	1747170	7.29
673930	1747175	4.89
673939	1747171	4.49
673951	1747166	4.49
673963	1747160	4.29
673975	1747155	3.69
673988	1747153	7.19
673970	1747209	3.89
673949	1747267	7.19
673969	1747274	5.29
673982	1747270	4.69
673994	1747266	3.49
674004	1747263	2.49
674022	1747261	7.09
674007	1747301	3.29
673979	1747364	7.59
673989	1747371	6.09
674000	1747369	5.49
674012	1747365	5.19
674023	1747362	4.19
674034	1747357	3.19
674043	1747354	3.49
674053	1747354	7.49
674038	1747385	2.89
674028	1747407	4.89
674007	1747455	7.79
674009	1747458	7.49
674016	1747460	6.69
674027	1747459	5.89
674040	1747459	4.69
674052	1747457	4.69
674062	1747456	3.69
674071	1747455	3.29
674086	1747455	7.29
674064	1747501	4.39
674041	1747551	7.59
674052	1747557	6.19
674066	1747556	5.29
674077	1747555	4.89
674088	1747554	4.29
674098	1747552	3.59
674107	1747550	3.99
674117	1747551	7.29
674096	1747591	4.39
674064	1747642	7.49
674075	1747650	6.19
674088	1747650	5.79
674099	1747648	5.39
674110	1747647	4.69
674131	1747644	4.59
674144	1747644	7.39
674124	1747683	4.69
674082	1747734	7.29
674092	1747741	6.39
674099	1747741	5.39
674110	1747742	5.19
674120	1747742	5.29
674130	1747741	4.99
674142	1747741	5.09
674155	1747739	5.29
674164	1747740	7.39
674133	1747777	4.79
674106	1747840	6.09
674115	1747840	5.59
674126	1747840	5.19
674138	1747840	4.59
674149	1747839	4.39
674160	1747840	4.59
674171	1747843	7.09
674137	1747888	4.59
674101	1747929	7.49
674112	1747940	5.99
674122	1747942	4.99
674133	1747944	4.39
674142	1747946	4.29
674155	1747946	4.79
674161	1747947	5.09
674172	1747951	7.09
674135	1747989	4.19
674097	1748030	7.39
674106	1748040	6.19
674120	1748041	4.99
674129	1748041	4.29
674140	1748042	3.89
674151	1748043	4.09
674130	1748075	3.99
674091	1748132	7.59
674098	1748145	5.89
674107	1748148	5.09
674119	1748151	4.29
674128	1748153	3.49
674131	1748154	3.49
674134	1748155	3.09
674143	1748157	3.79
674154	1748161	7.19
674130	1748194	3.39
674082	1748236	7.49
674090	1748247	5.79
674102	1748248	4.99
674112	1748249	4.49
674124	1748250	4.09
674134	1748251	4.29
674150	1748255	7.29
674130	1748285	4.19
674120	1748296	4.09
674110	1748307	4.49
674081	1748338	7.69
674096	1748350	5.19
674104	1748352	4.59
674115	1748354	4.29
674122	1748354	3.89
674131	1748355	4.09
674140	1748356	4.49
674153	1748360	7.19
674135	1748383	4.39
674119	1748406	4.69
674085	1748449	7.29
674095	1748459	5.09
674102	1748461	4.19
674118	1748462	4.29
674127	1748463	4.29
674140	1748464	4.39
674145	1748464	4.59
674155	1748465	5.79
674162	1748469	7.39
674120	1748536	3.99
674100	1748567	7.49
674114	1748577	4.19
674120	1748577	3.49
674134	1748577	3.79
674143	1748576	4.19
674154	1748575	4.79
674165	1748575	5.69
674173	1748576	7.29
674161	1748605	5.19
674151	1748622	4.19
674143	1748637	3.29
674138	1748646	3.19
674126	1748672	7.69
674137	1748679	5.09
674147	1748676	3.19
674159	1748672	3.59
674168	1748668	4.29
674178	1748666	5.09
674195	1748664	7.69
674187	1748690	5.39
674173	1748721	3.19
674169	1748732	2.89
674161	1748775	7.29
674178	1748779	3.29
674186	1748774	2.89
674195	1748770	3.39
674201	1748768	4.09
674206	1748766	4.59
674213	1748763	5.29
674224	1748762	7.39
674211	1748806	3.09
674209	1748826	3.09
674207	1748870	7.39
674222	1748878	4.09
674231	1748874	2.59
674240	1748869	2.89
674251	1748863	4.09
674266	1748857	7.19
674263	1748888	4.09
674261	1748910	3.19
674253	1748966	7.29
674265	1748969	4.79
674276	1748964	3.79
674286	1748957	3.99
674295	1748951	4.49
674301	1748948	4.89
674313	1748943	7.49
674312	1748970	5.09
674309	1748991	4.09
674310	1749057	7.59
674324	1749058	4.19
674334	1749056	3.49
674342	1749051	2.99
674349	1749048	3.79
674352	1749046	4.79
674358	1749043	4.99
674370	1749041	7.39
674350	1749107	1.89
674344	1749119	3.79
674340	1749149	7.39
674351	1749158	3.99
674358	1749157	1.49
674366	1749156	0.99
674372	1749155	1.49
674383	1749153	1.79
674393	1749151	2.29
674403	1749149	3.69
674419	1749147	7.49
674394	1749186	2.49
674380	1749203	1.89
674352	1749248	7.09
674358	1749257	4.89
674369	1749259	2.79
674378	1749259	1.89
674388	1749259	2.29
674401	1749259	3.29
674418	1749263	7.09
674399	1749287	3.99
674361	1749320	1.89
674344	1749334	3.39
674329	1749349	7.29
674336	1749362	3.69
674345	1749366	2.09
674356	1749368	2.19
674367	1749372	3.19
674377	1749374	4.49
674392	1749381	6.89
674355	1749415	3.89
674329	1749433	2.09
674292	1749450	7.39
674306	1749468	3.29
674315	1749472	2.59
674324	1749478	2.39
674333	1749482	2.79
674350	1749494	6.99
674251	1749544	7.39
674255	1749556	5.69
674261	1749560	4.99
674267	1749564	4.39
674269	1749565	3.79
674276	1749568	3.19
674286	1749573	2.89
674295	1749577	3.99
674309	1749583	6.59
674282	1749603	3.89
674270	1749608	3.19
674249	1749618	4.19
674208	1749647	7.29
674210	1749658	6.19
674222	1749666	5.19
674231	1749671	4.59
674250	1749681	3.69
674260	1749685	3.79
674272	1749692	6.89
674247	1749707	3.99
674218	1749716	4.79
674189	1749727	5.49
674167	1749743	7.19
674173	1749754	5.79
674181	1749759	5.59
674191	1749766	5.29
674201	1749773	4.49
674219	1749782	4.09
674234	1749791	7.19
674187	1749808	4.29
674122	1749842	7.49
674125	1749857	5.89
674133	1749863	5.39
674143	1749870	4.69
674153	1749877	4.09
674163	1749886	4.09
674169	1749890	4.59
674179	1749900	7.39
674137	1749918	4.99
674117	1749922	4.39
674067	1749935	7.39
674070	1749947	5.89
674075	1749952	5.29
674086	1749960	4.69
674104	1749971	3.69
674113	1749978	3.79
674119	1749988	7.29
674084	1749995	3.59
674013	1750017	7.39
674017	1750029	5.89
674028	1750040	4.69
674034	1750045	4.09
674042	1750052	3.49
674057	1750063	4.09
674062	1750071	7.39
673952	1750101	7.29
673953	1750113	5.89
673969	1750126	4.59
673976	1750132	4.19
673986	1750139	3.89
673990	1750143	3.99
673995	1750147	4.19
674001	1750155	7.19
673961	1750163	3.89
673892	1750194	5.89
673899	1750204	4.89
673905	1750212	4.49
673910	1750218	4.89
673911	1750220	4.89
673912	1750222	4.39
673913	1750223	4.39
673920	1750231	4.29
673929	1750246	7.39
673902	1750247	4.49
673891	1750248	7.19
673886	1750249	6.49
673880	1750250	4.99
673877	1750250	5.29
673866	1750250	4.09
673816	1750260	7.19
673814	1750274	6.19
673822	1750282	4.69
673831	1750289	3.59
673842	1750295	3.09
673851	1750300	2.89
673856	1750303	3.29
673869	1750313	7.19
673842	1750320	4.19
673789	1750327	4.49
673757	1750345	7.19
673763	1750362	4.89
673771	1750367	4.39
673781	1750372	4.09
673794	1750378	3.99
673805	1750384	4.09
673817	1750393	7.19
673793	1750408	4.59
673767	1750416	4.09
673705	1750441	7.49
673716	1750458	4.19
673720	1750460	3.99
673729	1750464	3.89
673737	1750468	4.19
673753	1750472	4.39
673760	1750474	4.69
673772	1750481	7.39
673668	1750535	7.49
673683	1750551	3.29
673693	1750554	3.39
673705	1750559	4.49
673717	1750562	4.99
673725	1750565	5.69
673732	1750569	7.39
673707	1750590	4.99
673684	1750606	3.89
673641	1750635	7.29
673645	1750647	6.19
673656	1750651	4.49
673668	1750654	4.09
673679	1750656	4.39
673692	1750660	4.99
673698	1750660	5.79
673617	1750743	7.69
673625	1750755	6.09
673637	1750758	5.19
673649	1750760	4.59
673660	1750761	4.59
673672	1750761	5.19
673681	1750762	5.99
673687	1750765	7.49
673656	1750805	4.89
673612	1750856	7.49
673616	1750866	5.99
673655	1750871	3.99
673664	1750872	4.99
673677	1750875	7.29
673650	1750902	3.89
673606	1750972	7.09
673612	1750985	4.69
673622	1750988	3.19
673632	1750989	3.09
673641	1750990	3.79
673651	1750991	4.49
673667	1750993	5.89
673671	1750996	7.39
673643	1751024	4.49
673628	1751031	3.79
673579	1751073	7.69
673595	1751088	3.09
673604	1751092	3.29
673609	1751093	4.09
673611	1751094	4.29
673624	1751098	4.09
673631	1751101	4.19
673639	1751104	4.99
673644	1751109	6.79
673625	1751123	4.09
673592	1751137	4.29
673544	1751170	7.39
673576	1751194	4.39
673586	1751198	3.89
673596	1751202	3.79
673601	1751204	4.09
673610	1751207	6.19
673589	1751222	3.79
673573	1751226	3.79
673540	1751236	4.89
673506	1751260	7.19
673505	1751265	7.29
673510	1751273	5.39
673516	1751276	5.09
673527	1751283	4.49
673537	1751289	4.09
673542	1751293	3.89
673548	1751297	3.19
673557	1751303	4.99
673563	1751308	6.99
673531	1751323	2.89
673502	1751330	4.49
673461	1751350	6.99
673460	1751364	5.59
673476	1751379	3.59
673483	1751385	3.09
673490	1751391	2.79
673495	1751398	4.19
673500	1751410	6.79
673474	1751421	3.39
673453	1751426	2.69
673434	1751428	3.59
673399	1751431	7.39
673397	1751446	5.29
673402	1751452	4.39
673411	1751459	3.39
673420	1751466	2.69
673428	1751473	2.99
673434	1751477	4.69
673441	1751486	7.19
673413	1751488	2.49
673381	1751484	3.89
673329	1751501	7.69
673326	1751511	5.69
673333	1751523	3.89
673337	1751532	2.79
673342	1751539	3.09
673345	1751542	4.09
673349	1751547	4.49
673359	1751562	7.39
673324	1751563	2.29
673246	1751560	7.29
673229	1751576	4.99
673170	1751592	7.29
673179	1751601	4.39
673181	1751606	3.79
673182	1751613	2.99
673184	1751623	2.29
673185	1751632	2.09
673186	1751637	2.39
673186	1751640	3.09
673186	1751650	7.59
673130	1751630	1.19
673108	1751619	2.59
673068	1751611	7.69
673060	1751618	5.29
673060	1751627	3.59
673060	1751637	2.29
673060	1751641	1.99
673060	1751652	1.49
673060	1751665	3.39
673057	1751673	7.59
672998	1751647	1.99
672968	1751620	7.29
672958	1751628	4.99
672957	1751642	2.69
672956	1751649	1.89
672954	1751659	1.59
672953	1751670	2.69
672951	1751676	4.79
672948	1751683	7.29
672920	1751664	4.49
672902	1751651	1.79
672885	1751639	2.99
672861	1751621	7.29
672854	1751631	5.39
672856	1751640	3.69
672858	1751652	2.19
672862	1751668	1.19
672863	1751675	2.39
672864	1751680	4.39
672863	1751684	6.79
672828	1751670	1.09
672791	1751657	3.39
672769	1751650	7.29
672767	1751663	4.49
672771	1751673	3.09
672778	1751689	1.89
672782	1751699	1.29
672785	1751706	1.49
672788	1751712	2.99
672788	1751719	7.09
672712	1751710	3.89
672688	1751711	7.39
672688	1751722	5.79
672700	1751737	3.49
672705	1751742	3.29
672716	1751753	3.29
672723	1751760	4.29
672730	1751770	7.29
672663	1751778	3.99
672627	1751797	6.09
672637	1751805	4.99
672646	1751811	3.89
672654	1751817	3.59
672661	1751822	3.69
672673	1751830	4.49
672679	1751837	7.19
672574	1751870	7.69
672588	1751891	4.09
672600	1751897	3.79
672615	1751905	4.29
672623	1751909	5.09
672630	1751915	7.19
672582	1751941	4.29
672559	1751950	3.99
672526	1751958	7.69
672531	1751970	6.19
672552	1751981	3.89
672561	1751985	3.99
672571	1751989	4.59
672580	1751994	5.29
672589	1751999	7.49
672501	1752056	7.39
672507	1752066	5.59
672519	1752072	4.79
672531	1752076	4.39
672542	1752080	4.39
672549	1752083	4.69
672559	1752087	5.39
672568	1752092	7.39
672548	1752105	5.19
672526	1752117	3.99
672473	1752152	7.39
672480	1752164	5.19
672497	1752174	4.09
672507	1752178	4.39
672514	1752183	4.69
672525	1752190	5.19
672536	1752199	7.29
672518	1752205	5.19
672498	1752212	4.79
672474	1752219	4.29
672429	1752242	7.59
672436	1752255	4.79
672442	1752260	4.49
672452	1752266	4.59
672462	1752271	4.69
672471	1752276	4.79
672480	1752281	4.79
672488	1752285	5.59
672493	1752291	7.29
672460	1752306	4.69
672441	1752312	4.79
672377	1752324	7.69
672393	1752354	4.99
672401	1752360	4.79
672413	1752372	4.49
672421	1752378	4.69
672432	1752389	7.29
672341	1752402	5.49
672318	1752406	7.59
672318	1752429	5.69
672326	1752437	5.29
672334	1752444	4.89
672344	1752453	4.49
672351	1752460	4.29
672360	1752467	5.39
672366	1752475	7.29
672325	1752485	4.19
672295	1752486	4.99
672283	1752486	5.39
672250	1752486	7.29
672248	1752491	7.19
672248	1752494	6.79
672250	1752497	6.49
672254	1752502	5.79
672260	1752510	5.49
672275	1752525	4.29
672279	1752535	3.59
672283	1752542	3.99
672290	1752554	7.09
672240	1752555	4.49
672217	1752553	5.29
672179	1752558	7.29
672179	1752570	6.19
672185	1752578	5.49
672192	1752587	4.99
672206	1752603	3.69
672213	1752610	4.09
672220	1752624	7.29
672184	1752627	3.69
672166	1752629	3.99
672134	1752631	4.89
672106	1752633	7.39
672104	1752641	6.59
672107	1752645	5.59
672115	1752653	4.79
672122	1752660	4.69
672132	1752671	4.29
672137	1752676	3.99
672143	1752682	4.29
672151	1752690	4.99
672154	1752696	7.29
672113	1752710	4.19
672089	1752713	4.69
672033	1752721	7.39
672030	1752736	6.19
672038	1752743	5.19
672045	1752749	4.99
672058	1752759	4.99
672070	1752768	4.79
672083	1752776	4.99
672092	1752784	7.09
672061	1752793	4.99
672028	1752800	4.99
671967	1752817	7.49
671970	1752830	5.79
671977	1752836	5.09
671992	1752848	5.19
672006	1752857	5.49
672013	1752863	5.69
672026	1752872	6.09
672033	1752878	7.19
671979	1752891	5.69
671963	1752894	5.39
671929	1752901	5.19
671911	1752909	6.99
671914	1752924	5.29
671919	1752930	5.09
671929	1752941	5.29
671935	1752947	5.49
671942	1752954	5.69
671957	1752967	5.89
671969	1752976	6.59
671931	1752995	5.89
671914	1753000	5.69
671893	1753002	5.39
671856	1753003	7.19
671857	1753018	5.19
671861	1753021	5.09
671868	1753028	5.29
671880	1753037	5.49
671890	1753045	5.79
671909	1753058	6.09
671919	1753067	7.29
671891	1753077	5.99
671871	1753079	5.79
671837	1753079	5.59
671800	1753088	6.69
671797	1753099	6.19
671801	1753107	5.79
671812	1753118	5.69
671826	1753131	5.69
671839	1753142	5.59
671849	1753150	5.59
671857	1753157	7.19
